date,ticker,name,market,close,volume,ma50,ma150,ma200,low_52w,high_52w,pct_above_low,pct_below_high,rs_rating,rs_line_up,cond1,cond2,cond3,cond4,cond5,cond6,cond7,cond8,pass_count,pass_all,data_warning,base_label
20260908,217730,강스템바이오텍,KOSDAQ,2195,231798,2360.0,2727.0,2504.0,1080.0,4690.0,103.2,53.2,87.0,False,False,True,True,False,True,False,True,False,4,False,False,1 형성중
20260908,257720,실리콘투,KOSDAQ,46250,780018,40747.0,40618.0,41249.0,29850.0,56100.0,54.9,17.6,87.0,True,True,False,True,False,True,True,True,True,6,False,False,1 형성중
20260908,267250,HD현대,KOSPI,246500,129805,213044.0,245749.0,236982.0,130300.0,333000.0,89.2,26.0,87.0,True,True,True,True,False,True,False,True,True,6,False,False,베이스 없음
20260908,316140,우리금융지주,KOSPI,34050,2146116,32278.0,32668.0,31424.0,23750.0,41500.0,43.4,18.0,87.0,False,True,True,True,False,True,True,True,True,7,False,False,1 형성중
20260908,336260,두산퓨얼셀,KOSPI,49250,1054799,40634.0,49875.0,45468.0,18230.0,108900.0,170.2,54.8,87.0,False,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,361670,삼영에스앤씨,KOSDAQ,3530,2620,3420.0,3147.0,3247.0,2260.0,4320.0,56.2,18.3,87.0,False,True,False,False,True,True,True,True,True,6,False,False,베이스 없음
20260908,388790,라이콤,KOSDAQ,4220,400499,4087.0,4610.0,4097.0,2110.0,9330.0,100.0,54.8,87.0,False,False,True,True,False,True,False,True,True,5,False,False,1a차
20260908,016920,카스,KOSDAQ,1130,196936,1025.0,991.0,1010.0,782.0,1286.0,44.5,12.1,86.0,True,True,False,False,True,True,True,True,True,6,False,False,Stage2 아님
20260908,017940,E1,KOSPI,97300,6773,89016.0,93309.0,90978.0,71000.0,114500.0,37.0,15.0,86.0,True,True,True,True,False,True,True,True,True,7,False,False,1a차
20260908,026910,광진실업,KOSDAQ,3240,70339,4535.0,3211.0,3062.0,1442.0,6800.0,124.7,52.4,86.0,False,True,True,True,True,True,False,True,False,6,False,False,1 형성중
20260908,027740,마니커,KOSPI,1516,112600,1186.0,1409.0,1445.0,913.0,1868.0,66.0,18.8,86.0,True,True,False,False,False,True,True,True,True,5,False,False,베이스 없음
20260908,028100,동아지질,KOSPI,17810,29424,16946.0,16996.0,16930.0,13200.0,19240.0,34.9,7.4,86.0,True,True,True,True,False,True,True,True,True,7,False,False,베이스 없음
20260908,049120,파인디앤씨,KOSDAQ,3055,8051,2300.0,2671.0,2924.0,1620.0,5380.0,88.6,43.2,86.0,True,True,False,False,False,True,False,True,True,4,False,False,Stage2 아님
20260908,066670,디티씨,KOSDAQ,3190,8795,2776.0,2780.0,2870.0,2265.0,3700.0,40.8,13.8,86.0,True,True,False,True,False,True,True,True,True,6,False,False,베이스 없음
20260908,070300,퀀텀레일,KOSDAQ,1540,204188,1681.0,1862.0,1746.0,1150.0,3580.0,33.9,57.0,86.0,False,False,True,True,False,True,False,True,False,4,False,False,베이스 없음
20260908,072950,빛샘전자,KOSDAQ,8640,1875492,8028.0,9354.0,8419.0,4600.0,25700.0,87.8,66.4,86.0,False,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,079950,인베니아,KOSDAQ,1465,108149,1076.0,1249.0,1472.0,762.0,7440.0,92.3,80.3,86.0,True,False,False,False,False,True,False,True,True,3,False,False,Stage2 아님
20260908,090430,아모레퍼시픽,KOSPI,140000,324514,130050.0,130141.0,128570.0,94000.0,169000.0,48.9,17.2,86.0,True,True,True,True,False,True,True,True,True,7,False,False,베이스 없음
20260908,093520,매커스,KOSDAQ,26300,10282,22072.0,23268.0,22912.0,16000.0,33850.0,64.4,22.3,86.0,True,True,True,False,False,True,True,True,True,6,False,False,베이스 없음
20260908,100120,뷰웍스,KOSDAQ,26700,7106,24886.0,26284.0,24670.0,18010.0,34900.0,48.3,23.5,86.0,True,True,True,True,False,True,True,True,True,7,False,False,1 형성중
20260908,126730,코칩,KOSDAQ,19210,189340,16069.0,18434.0,17476.0,9310.0,36500.0,106.3,47.4,86.0,False,True,True,True,False,True,False,True,True,6,False,False,1a차
20260908,138360,앤로보틱스,KOSDAQ,1676,682936,1903.0,2311.0,2073.0,728.0,4980.0,130.2,66.3,86.0,False,False,True,True,False,True,False,True,False,4,False,False,베이스 없음
20260908,139130,iM금융지주,KOSPI,18440,321016,17647.0,17759.0,16959.0,13050.0,22000.0,41.3,16.2,86.0,False,True,True,True,False,True,True,True,True,7,False,False,베이스 없음
20260908,183300,코미코,KOSDAQ,27650,904458,26241.0,28289.0,25858.0,16123.0,55782.0,71.5,50.4,86.0,False,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,217190,제너셈,KOSDAQ,6400,368376,5583.0,6013.0,5797.0,3965.0,9670.0,61.4,33.8,86.0,True,True,True,True,False,True,False,True,True,6,False,False,베이스 없음
20260908,251970,펌텍코리아,KOSDAQ,51900,130086,49171.0,46402.0,48408.0,31400.0,70200.0,65.3,26.1,86.0,True,True,False,True,True,True,False,True,True,6,False,False,1 형성중
20260908,290720,푸드나무,KOSDAQ,2710,45997,2949.0,2899.0,2676.0,1839.0,3980.0,47.4,31.9,86.0,False,False,True,True,True,True,False,True,False,5,False,False,1 형성중
20260908,347700,스피어,KOSDAQ,20200,1262143,20943.0,33639.0,28520.0,7050.0,57300.0,186.5,64.7,86.0,False,False,True,True,False,True,False,True,False,4,False,False,베이스 없음
20260908,368600,아이씨에이치,KOSDAQ,1105,11860316,825.0,895.0,982.0,491.0,2409.0,125.1,54.1,86.0,True,True,False,False,False,True,False,True,True,4,False,False,Stage2 아님
20260908,45226K,한화갤러리아우,KOSPI,4060,7138,4073.0,6170.0,5795.0,2000.0,15930.0,103.0,74.5,86.0,False,False,True,True,False,True,False,True,False,4,False,False,베이스 없음
20260908,489460,바이오비쥬,KOSDAQ,10780,60698,9324.0,8939.0,9829.0,5230.0,18450.0,106.1,41.6,86.0,True,True,False,False,False,True,False,True,True,4,False,False,Stage2 아님
20260908,000880,한화,KOSPI,138300,94656,113181.0,137237.0,130287.0,93277.0,199759.0,48.3,30.8,85.0,True,True,True,True,False,True,False,True,True,6,False,False,1a차
20260908,001540,안국약품,KOSDAQ,10240,43710,11057.0,9619.0,9339.0,7280.0,13650.0,40.7,25.0,85.0,False,True,True,True,True,True,True,True,False,7,False,False,2 형성중
20260908,002310,아세아제지,KOSPI,8920,84661,7909.0,8470.0,8272.0,6800.0,11380.0,31.2,21.6,85.0,True,True,True,True,False,True,True,True,True,7,False,False,베이스 없음
20260908,006910,보성파워텍,KOSDAQ,7370,4281922,6820.0,9063.0,8199.0,3750.0,18200.0,96.5,59.5,85.0,True,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,012630,HDC,KOSPI,23350,80693,21465.0,23181.0,21749.0,15850.0,30650.0,47.3,23.8,85.0,True,True,True,True,False,True,True,True,True,7,False,False,베이스 없음
20260908,024950,삼천리자전거,KOSDAQ,4765,158331,3830.0,4200.0,4273.0,2795.0,7450.0,70.5,36.0,85.0,True,True,False,False,False,True,False,True,True,4,False,False,베이스 없음
20260908,033640,네패스,KOSDAQ,22100,124902,19571.0,23372.0,21659.0,11400.0,41150.0,93.9,46.3,85.0,False,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,036540,SFA반도체,KOSDAQ,6040,3821651,5472.0,6773.0,6238.0,3240.0,11640.0,86.4,48.1,85.0,False,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,048830,엔피케이,KOSDAQ,1028,53335,1004.0,982.0,977.0,633.0,1389.0,62.4,26.0,85.0,False,True,True,False,True,True,False,True,True,6,False,False,Stage2 아님
20260316,049180,셀루메드,KOSDAQ,1009,3744448,1533.0,1005.0,992.0,542.0,2975.0,86.2,66.1,85.0,False,True,True,True,True,True,False,True,False,6,False,False,Stage2 아님
20260908,050090,비케이홀딩스,KOSDAQ,798,111246,530.0,641.0,704.0,283.0,1196.0,182.0,33.3,85.0,True,True,False,False,False,True,False,True,True,4,False,False,Stage2 아님
20260908,067010,이씨에스,KOSDAQ,2545,50636,2199.0,2213.0,2264.0,1840.0,2730.0,38.3,6.8,85.0,True,True,False,False,False,True,True,True,True,5,False,False,베이스 없음
20260908,070590,인티큐브,KOSDAQ,2100,22577,1775.0,1815.0,1885.0,1457.0,2510.0,44.1,16.3,85.0,True,True,False,False,False,True,True,True,True,5,False,False,베이스 없음
20260908,108675,LX하우시스우,KOSPI,18990,280,17366.0,16757.0,16817.0,15180.0,20200.0,25.1,6.0,85.0,True,True,False,True,True,True,True,True,True,7,False,False,베이스 없음
20260908,143540,영우디에스피,KOSDAQ,1035,105363,1022.0,1171.0,1088.0,639.0,1698.0,62.0,39.0,85.0,True,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,234340,헥토파이낸셜,KOSDAQ,23400,647563,19271.0,25445.0,23085.0,14180.0,45000.0,65.0,48.0,85.0,True,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,234690,녹십자웰빙,KOSDAQ,10050,902095,8569.0,10014.0,9832.0,6680.0,15890.0,50.4,36.8,85.0,True,True,True,False,False,True,False,True,True,5,False,False,베이스 없음
20260908,246960,SCL사이언스,KOSDAQ,2325,58787,1862.0,1950.0,2058.0,1389.0,3250.0,67.4,28.5,85.0,True,True,False,False,False,True,False,True,True,4,False,False,베이스 없음
20260908,268280,미원에스씨,KOSPI,133200,1501,119814.0,119582.0,124292.0,89600.0,149200.0,48.7,10.7,85.0,True,True,False,False,False,True,True,True,True,5,False,False,베이스 없음
20260908,289080,SV인베스트먼트,KOSDAQ,2510,11691850,2021.0,2906.0,2623.0,1439.0,5030.0,74.4,50.1,85.0,True,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,294870,IPARK현대산업개발,KOSPI,23200,126268,20720.0,21374.0,21114.0,16900.0,25050.0,37.3,7.4,85.0,True,True,True,True,False,True,True,True,True,7,False,False,베이스 없음
20260908,310870,디와이씨,KOSDAQ,1585,243218,1319.0,1428.0,1399.0,1123.0,2490.0,41.1,36.3,85.0,True,True,True,True,False,True,False,True,True,6,False,False,베이스 없음
20260908,37550K,DL이앤씨우,KOSPI,25600,15857,23395.0,25622.0,24762.0,18500.0,34600.0,38.4,26.0,85.0,True,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,425420,티에프이,KOSDAQ,51800,45145,38628.0,48776.0,46318.0,23500.0,77700.0,120.4,33.3,85.0,True,True,True,True,False,True,False,True,True,6,False,False,베이스 없음
20260908,001120,LX인터내셔널,KOSPI,39900,93321,37731.0,42319.0,39968.0,29000.0,57700.0,37.6,30.8,84.0,True,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,001800,오리온홀딩스,KOSPI,25500,49203,25801.0,24826.0,23702.0,18360.0,29950.0,38.9,14.9,84.0,False,True,True,True,True,True,True,True,False,7,False,False,2 형성중
20260908,002900,TYM,KOSPI,7010,167813,6583.0,6968.0,6814.0,5380.0,9900.0,30.3,29.2,84.0,True,True,True,True,False,True,False,True,True,6,False,False,베이스 없음
20260908,004440,삼일씨엔에스,KOSPI,5350,10821,5268.0,6076.0,5816.0,3990.0,11070.0,34.1,51.7,84.0,True,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,006120,SK디스커버리,KOSPI,57000,27269,51826.0,53683.0,55567.0,42750.0,68300.0,33.3,16.5,84.0,True,True,False,False,False,True,True,True,True,5,False,False,베이스 없음
20260908,021320,KCC건설,KOSDAQ,5930,74379,5533.0,6033.0,5877.0,4450.0,7840.0,33.3,24.4,84.0,True,False,True,True,False,True,True,True,True,6,False,False,베이스 없음
20260908,033160,엠케이전자,KOSDAQ,13250,544677,15515.0,18637.0,16116.0,7820.0,37000.0,69.4,64.2,84.0,False,False,True,True,False,True,False,True,False,4,False,False,베이스 없음
20260908,054800,아이디스홀딩스,KOSDAQ,15170,2544,14706.0,14848.0,14087.0,10520.0,16980.0,44.2,10.7,84.0,False,True,True,True,False,True,True,True,True,7,False,False,1 형성중
20260908,059090,미코,KOSDAQ,18090,193884,16767.0,17729.0,16690.0,11300.0,29250.0,60.1,38.2,84.0,True,True,True,True,False,True,False,True,True,6,False,False,1a차
20260908,096760,JW홀딩스,KOSPI,4200,126961,3914.0,3997.0,3905.0,3145.0,4720.0,33.5,11.0,84.0,True,True,True,True,False,True,True,True,True,7,False,False,베이스 없음
20260908,100790,미래에셋벤처투자,KOSDAQ,15680,1078731,15290.0,28334.0,24183.0,5900.0,70700.0,165.8,77.8,84.0,False,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,115530,씨엔플러스,KOSDAQ,2935,21108,2357.0,2730.0,2897.0,1430.0,4840.0,105.2,39.4,84.0,True,True,False,False,False,True,False,True,True,4,False,False,1 형성중
20260908,128940,한미약품,KOSPI,471000,99415,415010.0,468883.0,463472.0,288000.0,647000.0,63.5,27.2,84.0,True,True,True,True,False,True,False,True,True,6,False,False,베이스 없음
20260908,188260,세니젠,KOSDAQ,2085,7588,2005.0,1888.0,1915.0,1341.0,2890.0,55.5,27.9,84.0,True,True,False,False,True,True,False,True,True,5,False,False,Stage2 아님
20260908,191410,육일씨엔에쓰,KOSDAQ,1791,258276,1416.0,2107.0,2162.0,1001.0,5100.0,78.9,64.9,84.0,True,False,False,True,False,True,False,True,True,4,False,False,베이스 없음
20260908,194370,제이에스코퍼레이션,KOSPI,12540,100061,12548.0,12499.0,12387.0,9500.0,16090.0,32.0,22.1,84.0,False,True,True,True,True,True,True,True,False,7,False,False,1 형성중
20260908,242040,나무에이엑스,KOSDAQ,3065,256231,3732.0,4794.0,3974.0,1308.0,11100.0,134.3,72.4,84.0,False,False,True,True,False,True,False,True,False,4,False,False,베이스 없음
20260908,352910,오비고,KOSDAQ,4870,21670,3811.0,4536.0,4656.0,3115.0,7300.0,56.3,33.3,84.0,True,True,False,False,False,True,False,True,True,4,False,False,베이스 없음
20260908,417500,제이아이테크,KOSDAQ,3885,564560,3422.0,3976.0,3778.0,2480.0,6160.0,56.7,36.9,84.0,True,False,True,True,False,True,False,True,True,5,False,False,1a차
20260908,439090,마녀공장,KOSDAQ,15890,58067,16539.0,14769.0,14668.0,11060.0,21250.0,43.7,25.2,84.0,False,True,True,True,True,True,False,True,False,6,False,False,1 형성중
20260908,460860,동국제강,KOSPI,10260,122136,9286.0,9910.0,9516.0,7760.0,17710.0,32.2,42.1,84.0,True,True,True,True,False,True,False,True,True,6,False,False,베이스 없음
20260908,474610,RF시스템즈,KOSDAQ,6800,58882,6712.0,9050.0,7977.0,3885.0,17750.0,75.0,61.7,84.0,False,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,900290,GRT,KOSDAQ,3925,236436,3274.0,4037.0,3818.0,2120.0,7490.0,85.1,47.6,84.0,True,False,True,True,False,True,False,True,True,5,False,False,1 형성중
20260908,003380,하림지주,KOSDAQ,11370,682844,10361.0,12461.0,11855.0,7060.0,19610.0,61.0,42.0,83.0,True,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,003650,미창석유,KOSPI,129900,1236,141106.0,128745.0,125744.0,104000.0,169000.0,24.9,23.1,83.0,False,True,True,True,True,False,True,True,False,6,False,False,1 형성중
20260908,006125,SK디스커버리우,KOSPI,41700,1284,38742.0,39381.0,39452.0,34300.0,43700.0,21.6,4.6,83.0,True,True,False,True,False,False,True,True,True,5,False,False,베이스 없음
20260908,007690,국도화학,KOSPI,37550,37581,37658.0,37157.0,36071.0,29050.0,44450.0,29.3,15.5,83.0,False,True,True,True,True,True,True,True,False,7,False,False,베이스 없음
20260908,035080,그래디언트,KOSDAQ,11850,18020,10329.0,10699.0,10915.0,7220.0,15300.0,64.1,22.5,83.0,True,True,False,False,False,True,True,True,True,5,False,False,베이스 없음
20260908,040160,누리플렉스,KOSDAQ,6970,14276,5969.0,9276.0,7859.0,2855.0,19350.0,144.1,64.0,83.0,False,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,042520,한스바이오메드,KOSDAQ,21200,172185,21226.0,30500.0,30083.0,6970.0,57800.0,204.2,63.3,83.0,False,False,True,False,False,True,False,True,False,3,False,False,베이스 없음
20260908,044490,태웅,KOSDAQ,34850,580339,29484.0,37136.0,34593.0,19980.0,61300.0,74.4,43.1,83.0,True,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,049520,유아이엘,KOSDAQ,3860,56667,3683.0,3818.0,3676.0,2905.0,4345.0,32.9,11.2,83.0,False,True,True,True,False,True,True,True,True,7,False,False,베이스 없음
20260908,060370,LS마린솔루션,KOSDAQ,30850,46314,29506.0,31216.0,30671.0,21650.0,51600.0,42.5,40.2,83.0,False,False,True,True,False,True,False,True,True,5,False,False,2 형성중
20260908,071055,한국금융지주우,KOSPI,150100,10621,150240.0,160536.0,152598.0,90600.0,194300.0,65.7,22.7,83.0,False,False,True,True,False,True,True,True,False,5,False,False,베이스 없음
20260908,078020,LS증권,KOSDAQ,6610,32640,6519.0,6927.0,6416.0,4660.0,9190.0,41.8,28.1,83.0,True,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,079550,LIG디펜스앤에어로스페이스,KOSPI,666000,79992,729700.0,745290.0,669452.0,360000.0,1118000.0,85.0,40.4,83.0,False,False,True,True,False,True,False,True,False,4,False,False,베이스 없음
20260908,083550,케이엠,KOSDAQ,3280,16179,2830.0,3198.0,3245.0,2240.0,3950.0,46.4,17.0,83.0,True,True,False,True,False,True,True,True,True,6,False,False,베이스 없음
20260908,103590,일진전기,KOSPI,68000,282921,65590.0,80240.0,74551.0,33500.0,147900.0,103.0,54.0,83.0,False,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,112610,씨에스윈드,KOSPI,48350,388417,43300.0,50547.0,48403.0,34500.0,79400.0,40.1,39.1,83.0,True,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,166090,하나머티리얼즈,KOSDAQ,51400,120157,54476.0,62111.0,58123.0,24350.0,87900.0,111.1,41.5,83.0,False,False,True,True,False,True,False,True,False,4,False,False,베이스 없음
20260908,200470,에이팩트,KOSDAQ,6220,606769,5694.0,7503.0,7208.0,2580.0,13100.0,141.1,52.5,83.0,False,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,204270,제이앤티씨,KOSDAQ,20150,1179571,16783.0,18603.0,18972.0,11140.0,30100.0,80.9,33.1,83.0,True,True,False,False,False,True,False,True,True,4,False,False,베이스 없음
20260908,215790,이노인스트루먼트,KOSDAQ,660,4668194,783.0,1103.0,976.0,252.0,5080.0,161.9,87.0,83.0,False,False,True,True,False,True,False,True,False,4,False,False,베이스 없음
20260908,216080,제테마,KOSDAQ,6550,174344,4786.0,6484.0,6490.0,3800.0,11280.0,72.4,41.9,83.0,True,True,False,False,False,True,False,True,True,4,False,False,베이스 없음
20260908,306200,세아제강,KOSPI,147300,8517,131414.0,138053.0,133189.0,112000.0,189000.0,31.5,22.1,83.0,True,True,True,True,False,True,True,True,True,7,False,False,베이스 없음
20260908,308080,바이젠셀,KOSDAQ,6680,267077,5665.0,7155.0,7521.0,3070.0,17360.0,117.6,61.5,83.0,False,False,False,True,False,True,False,True,True,4,False,False,베이스 없음
20260908,354320,알멕,KOSDAQ,37800,293649,29153.0,53562.0,46768.0,18900.0,104000.0,100.0,63.7,83.0,False,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,368970,오에스피,KOSDAQ,2550,15657,2304.0,2306.0,2391.0,1491.0,3446.0,71.0,26.0,83.0,True,True,False,False,False,True,False,True,True,4,False,False,베이스 없음
20260908,420570,제이투케이바이오,KOSDAQ,8850,34509,9161.0,8462.0,8447.0,6710.0,12860.0,31.9,31.2,83.0,False,True,True,True,True,True,False,True,False,6,False,False,베이스 없음
20260908,461300,아이스크림미디어,KOSDAQ,18960,21817,17133.0,16836.0,16814.0,14130.0,27550.0,34.2,31.2,83.0,True,True,True,True,True,True,False,True,True,7,False,False,베이스 없음
20260908,000850,화천기공,KOSPI,36050,5824,34600.0,36244.0,36155.0,29450.0,44850.0,22.4,19.6,82.0,True,False,True,True,False,False,True,True,True,5,False,False,베이스 없음
20260908,001440,대한전선,KOSPI,28750,1656690,28466.0,35318.0,32530.0,14740.0,75900.0,95.0,62.1,82.0,False,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,003470,유안타증권,KOSPI,4720,283822,4537.0,4935.0,4648.0,3315.0,8400.0,42.4,43.8,82.0,True,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,003475,유안타증권우,KOSPI,4355,14774,4213.0,4344.0,4215.0,3450.0,5920.0,26.2,26.4,82.0,False,True,True,True,False,True,False,True,True,6,False,False,베이스 없음
20260908,005945,NH투자증권우,KOSPI,23500,27198,24311.0,25095.0,23717.0,16680.0,31000.0,40.9,24.2,82.0,False,False,True,True,False,True,True,True,False,5,False,False,베이스 없음
20260908,013360,일성건설,KOSPI,1486,304263,1500.0,1673.0,1733.0,1105.0,2830.0,34.5,47.5,82.0,True,False,False,True,False,True,False,True,False,3,False,False,베이스 없음
20260908,014620,성광벤드,KOSDAQ,32500,312257,27253.0,32606.0,31294.0,22550.0,53300.0,44.1,39.0,82.0,True,False,True,False,False,True,False,True,True,4,False,False,1a차
20260908,026940,부국철강,KOSPI,2240,1028469,2160.0,2247.0,2199.0,1725.0,4690.0,29.9,52.2,82.0,True,False,True,False,False,True,False,True,True,4,False,False,베이스 없음
20260908,049550,잉크테크,KOSDAQ,3445,4371,3280.0,3327.0,3260.0,2735.0,4450.0,26.0,22.6,82.0,True,True,True,True,False,True,True,True,True,7,False,False,베이스 없음
20260908,051900,LG생활건강,KOSPI,290000,50834,278970.0,261373.0,263768.0,210000.0,335500.0,38.1,13.6,82.0,True,True,False,True,True,True,True,True,True,7,False,False,Stage2 아님
20260908,069640,한세엠케이,KOSPI,1348,31392,1203.0,1212.0,1234.0,800.0,1876.0,68.5,28.1,82.0,True,True,False,False,False,True,False,True,True,4,False,False,1 형성중
20260908,079160,CJ CGV,KOSPI,5350,209287,4976.0,4986.0,5208.0,4150.0,6660.0,28.9,19.7,82.0,True,True,False,True,False,True,True,True,True,6,False,False,1 형성중
20260827,084440,유비온,KOSDAQ,1196,174940,1006.0,1044.0,1027.0,795.0,1366.0,50.4,12.4,82.0,True,True,True,True,False,True,True,True,True,7,False,False,베이스 없음
20260908,090435,아모레퍼시픽우,KOSPI,44900,7261,42681.0,44365.0,44667.0,33300.0,56700.0,34.8,20.8,82.0,True,True,False,True,False,True,True,True,True,6,False,False,베이스 없음
20260908,093050,LF,KOSPI,22150,16892,22612.0,22798.0,21602.0,17010.0,26450.0,30.2,16.3,82.0,False,False,True,True,False,True,True,True,False,5,False,False,2 형성중
20260908,096870,엘디티,KOSDAQ,2390,93821,2321.0,2253.0,2307.0,1615.0,3355.0,48.0,28.8,82.0,False,True,False,False,True,True,False,True,True,5,False,False,베이스 없음
20260908,120240,대정화금,KOSDAQ,14760,8667,14414.0,13825.0,13614.0,12030.0,15210.0,22.7,3.0,82.0,False,True,True,True,True,False,True,True,True,7,False,False,베이스 없음
20260908,171090,선익시스템,KOSDAQ,67200,30244,61644.0,82017.0,74391.0,35750.0,144000.0,88.0,53.3,82.0,True,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,199430,케이엔알시스템,KOSDAQ,18300,213687,13640.0,20390.0,21986.0,8510.0,45300.0,115.0,59.6,82.0,True,False,False,False,False,True,False,True,True,3,False,False,베이스 없음
20260908,204840,지엘팜텍,KOSDAQ,5780,156301,4295.0,4829.0,5058.0,3760.0,6650.0,53.7,13.1,82.0,True,True,False,False,False,True,True,True,True,5,False,False,베이스 없음
20260908,258790,소프트캠프,KOSDAQ,5910,93972,4423.0,5958.0,6200.0,3110.0,11450.0,90.0,48.4,82.0,True,False,False,False,False,True,False,True,True,3,False,False,베이스 없음
20260908,330350,위더스제약,KOSDAQ,7750,1215448,7029.0,7902.0,7828.0,5910.0,11950.0,31.1,35.1,82.0,True,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,355150,코스텍시스,KOSDAQ,18820,56573,19649.0,25621.0,22384.0,9900.0,64100.0,90.1,70.6,82.0,False,False,True,True,False,True,False,True,False,4,False,False,베이스 없음
20260908,424760,벨로크,KOSDAQ,2405,96398,2118.0,2489.0,2456.0,1700.0,6161.0,41.5,61.0,82.0,True,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,448730,삼성FN리츠,KOSPI,5290,71181,5442.0,5488.0,5292.0,4255.0,7620.0,24.3,30.6,82.0,False,False,True,True,False,False,False,True,False,3,False,False,베이스 없음
20260908,000400,롯데손해보험,KOSPI,2050,319362,2100.0,2056.0,1979.0,1569.0,3280.0,30.7,37.5,81.0,False,False,True,True,True,True,False,True,False,5,False,False,베이스 없음
20260908,001420,태원물산,KOSPI,2875,17429,2656.0,2784.0,2928.0,1943.0,3850.0,48.0,25.3,81.0,False,False,False,False,False,True,False,True,True,3,False,False,베이스 없음
20260908,002380,KCC,KOSPI,500000,28637,446300.0,505770.0,485028.0,336000.0,692000.0,48.8,27.7,81.0,True,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,003300,한일홀딩스,KOSPI,18200,6444,17510.0,17173.0,17008.0,15250.0,23800.0,19.3,23.5,81.0,False,True,True,True,True,False,True,True,True,7,False,False,베이스 없음
20260908,003465,유화증권우,KOSPI,3200,27,3071.0,3185.0,3072.0,2530.0,4000.0,26.5,20.0,81.0,True,True,True,True,False,True,True,True,True,7,False,False,베이스 없음
20260908,005320,온타이드,KOSPI,1175,134461,837.0,982.0,968.0,600.0,1458.0,95.8,19.4,81.0,True,True,True,False,False,True,True,True,True,6,False,False,베이스 없음
20260908,005880,대한해운,KOSPI,2095,1341836,1950.0,2195.0,2098.0,1639.0,3385.0,27.8,38.1,81.0,True,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,006405,삼성SDI우,KOSPI,216000,3893,200074.0,233299.0,219328.0,119200.0,373000.0,81.2,42.1,81.0,True,False,True,True,False,True,False,True,True,5,False,False,베이스 없음
20260908,009460,한창제지,KOSPI,2715,8510,2935.0,2676.0,2660.0,1730.0,3965.0,56.9,31.5,81.0,False,True,True,True,True,True,False,True,False,6,False,False,1 형성중
20260908,038680,에스넷,KOSDAQ,3790,150639,3626.0,3705.0,3656.0,2835.0,6280.0,33.7,39.6,81.0,True,True,True,True,False,True,False,True,True,6,False,False,1 형성중
20260908,053350,이니텍,KOSDAQ,3895,54184,3669.0,3302.0,4141.0,2165.0,10250.0,79.9,62.0,81.0,False,False,False,False,False,True,False,True,True,3,False,False,1 형성중
20260908,072870,메가스터디,KOSDAQ,13110,15013,13148.0,12632.0,12288.0,10680.0,13710.0,22.8,4.4,81.0,False,True,True,True,True,False,True,True,False,6,False,False,1a차
20260908,086060,진바이오텍,KOSDAQ,4760,14905,4763.0,4655.0,4506.0,3525.0,5990.0,35.0,20.5,81.0,False,True,True,True,True,True,True,True,False,7,False,False,1 형성중
20260908,086450,동국제약,KOSDAQ,19930,604857,19324.0,20524.0,19854.0,16260.0,31250.0,22.6,36.2,81.0,True,False,True,True,False,False,False,True,True,4,False,False,1a차
20260908,091340,S&K폴리텍,KOSDAQ,2490,73097,2142.0,2312.0,2316.0,1851.0,2745.0,34.5,9.3,81.0,True,True,False,False,False,True,True,True,True,5,False,False,베이스 없음
20260908,092460,한라IMS,KOSDAQ,16730,9608,16602.0,16976.0,16924.0,11880.0,22150.0,40.8,24.5,81.0,False,False,True,True,False,True,True,True,True,6,False,False,1 형성중
