ticker,name,market,industry,score,verdict,insufficient,rs_rating,close,base_label,pivot,buy_low,buy_high,base_status,asof,grade_C,reason_C,grade_A,reason_A,grade_N,reason_N,grade_S,reason_S,grade_L,reason_L,grade_I,reason_I,market_cap,float_shares,shares_yoy,net_income,eps_yoy_q,eps_growth_3y
073010,케이에스피,KOSDAQ,(분류 없음),35.0,정상,,17.0,2915,베이스 없음,,,,베이스 없음,20260831,A,"분기 EPS 20% 이상 증가 통과(2026 1Q +21.6%) / 일회성 이익 아님 통과(순이익/영업이익 0.7배) / 이익 증가 가속 통과(+21.6% 대 -49.5%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 +6.7%, +15.1%, +32.5%)",D,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +51.3%) / 3년 연속 EPS 증가 미통과(+221.8%, +11.0%, -57.6%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -64.7%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 2일),F,RS 등급 70 이상 미통과(RS 17) / 업종 평균 RS 상위 20% 미계산(업종 미상) / 업종 내 RS 3위 이내 미계산(업종 미상) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -33.6% 대 지수 -38.6%),F,기관+외국인 60일 누적 순매수 양수 미통과(-12억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-3억원),120975662500.0,,0.0,6559012938.0,21.57,51.32701054634845
006730,서부T&D,KOSDAQ,Lodging,35.0,정상,,64.0,11130,베이스 없음,,,,베이스 없음,20260831,A,"분기 EPS 20% 이상 증가 통과(2026 1Q +224.0%) / 일회성 이익 아님 통과(순이익/영업이익 0.3배) / 이익 증가 가속 통과(+224.0% 대 +2.0%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 +47.5%, +43.3%, +60.5%) / [가점] 업종 내 강한 매출 종목 존재(Lodging 1종목)",D,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +386.2%) / 3년 연속 EPS 증가 미통과(+732.2%, -74.9%, +133.0%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -45.6%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 3일),F,RS 등급 70 이상 미통과(RS 64) / 업종 평균 RS 상위 20% 통과(Lodging 상위 18%) / 업종 내 RS 3위 이내 미계산(Lodging RS 보유 3종목 (순위 판정에 최소 5종목 필요)) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -9.1% 대 지수 -38.6%),F,기관+외국인 60일 누적 순매수 양수 미통과(-86억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-14억원),716687691450.0,,0.0,116197439307.0,224.0,386.1921716836159
051160,지어소프트,KOSDAQ,Information Technology Services,35.0,정상,,88.0,9330,1 형성중,11220.0,11220.0,11781.0,베이스 형성중,20260831,D,분기 EPS 20% 이상 증가 통과(2026 1Q +26.9%) / 일회성 이익 아님 통과(순이익/영업이익 0.8배) / 이익 증가 가속 미통과(+26.9% 대 +39.8%  인접 분기 아님(회계 4분기 미공시)) / [가점] 업종 내 강한 매출 종목 존재(Information Technology Services 11종목),F,"3년 누적 EPS 증가율 25% 이상 미계산(기준 연도 EPS가 0 이하이거나 값이 없어 증가율을 낼 수 없다) / 3년 연속 EPS 증가 미통과(+509.0%, +74.7%, -23.3%) / [가점] 영업현금흐름이 순이익의 1.2배 이상(1.64배) / 핵심요소 미계산 1건으로 A등급 제외",F,52주 신고점 -5% 이내 미통과(신고점 대비 -19.8%) / 베이스 돌파 미통과(1 형성중 (아직 돌파 전)),A,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 12일) / [가점] 부채비율이 낮고 감소 중(33% -> 29% -> 29%) / [가점] 주식수 전년 대비 감소(-6.31%),D,RS 등급 70 이상 통과(RS 88) / 업종 평균 RS 상위 20% 미통과(Information Technology Services 상위 49%) / 업종 내 RS 3위 이내 미통과(Information Technology Services 6/38위) / [가점] RS 등급 80 이상(RS 88) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -4.4% 대 지수 -38.6%),C,기관+외국인 60일 누적 순매수 양수 통과(+59억원) / 기관+외국인 20일 누적 순매수 양수 통과(+34억원),147471317900.0,,-6.31,19209164656.0,26.95,
03473K,SK우,KOSPI,Conglomerates,35.0,정상,"C,A",94.0,393500,4 형성중,455500.0,455500.0,478275.0,베이스 형성중,20260831,데이터부족,핵심요소를 계산할 데이터가 없다,데이터부족,핵심요소를 계산할 데이터가 없다,F,52주 신고점 -5% 이내 미통과(신고점 대비 -23.1%) / 베이스 돌파 미통과(4 형성중 (아직 돌파 전)),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 4일),D,RS 등급 70 이상 통과(RS 94) / 업종 평균 RS 상위 20% 미통과(Conglomerates 상위 34%) / 업종 내 RS 3위 이내 미통과(Conglomerates 4/38위) / [가점] RS 등급 80 이상(RS 94) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -35.9% 대 지수 -38.6%),D,기관+외국인 60일 누적 순매수 양수 통과(+66억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-5억원),213999030000.0,,,,,
110990,디아이티,KOSDAQ,Electronic Components,35.0,정상,,63.0,16150,베이스 없음,,,,베이스 없음,20260831,B,분기 EPS 20% 이상 증가 통과(2026 1Q +142.1%) / 일회성 이익 아님 통과(순이익/영업이익 1.0배) / 이익 증가 가속 통과(+142.1% 대 +24.7%  인접 분기 아님(회계 4분기 미공시)) / [가점] 업종 내 강한 매출 종목 존재(Electronic Components 34종목),C,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +223.6%) / 3년 연속 EPS 증가 통과(+41.5%, +118.4%, +4.7%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -44.3%) / 베이스 돌파 미통과(베이스 없음),F,거래량 50일 평균 1.5배 급증일 존재 미통과(최근 50일 중 0일) / [가점] 부채비율이 낮고 감소 중(12% -> 12% -> 11%),F,RS 등급 70 이상 미통과(RS 63) / 업종 평균 RS 상위 20% 미통과(Electronic Components 상위 45%) / 업종 내 RS 3위 이내 미통과(Electronic Components 51/118위),D,기관+외국인 60일 누적 순매수 양수 통과(+77억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-4억원),313173000000.0,,0.73,30376073801.0,142.07,223.6220472440945
027410,BGF,KOSPI,Specialty Chemicals,35.0,정상,,60.0,3925,베이스 없음,,,,베이스 없음,20260831,A,"분기 EPS 20% 이상 증가 통과(2026 1Q +96.2%) / 일회성 이익 아님 통과(순이익/영업이익 1.1배) / 이익 증가 가속 통과(+96.2% 대 -50.9%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 +23.0%, -1.0%, +0.5%) / [가점] 업종 내 강한 매출 종목 존재(Specialty Chemicals 25종목)",D,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +150.2%) / 3년 연속 EPS 증가 미통과(+229.2%, +18.4%, -35.8%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -27.6%) / 베이스 돌파 미통과(베이스 없음),F,거래량 50일 평균 1.5배 급증일 존재 미통과(최근 50일 중 0일),F,RS 등급 70 이상 미통과(RS 60) / 업종 평균 RS 상위 20% 미통과(Specialty Chemicals 상위 56%) / 업종 내 RS 3위 이내 미통과(Specialty Chemicals 33/72위) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -8.7% 대 지수 -38.6%),C,기관+외국인 60일 누적 순매수 양수 통과(+43억원) / 기관+외국인 20일 누적 순매수 양수 통과(+8억원),380474244225.0,,0.0,56415859416.0,96.15,150.20242914979758
004770,써니전자,KOSPI,Electronic Components,35.0,정상,,93.0,2370,베이스 없음,,,,베이스 없음,20260831,D,"분기 EPS 20% 이상 증가 미통과(2026 1Q -10.8%) / 일회성 이익 아님 통과(순이익/영업이익 1.4배) / 이익 증가 가속 미통과(-10.8% 대 +6.2%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 -15.6%, -2.8%, +10.5%) / [가점] 업종 내 강한 매출 종목 존재(Electronic Components 34종목)",F,"3년 누적 EPS 증가율 25% 이상 미통과(2022~2025 -29.9%) / 3년 연속 EPS 증가 미통과(-22.9%, +8.1%, -15.8%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -6.1%) / 베이스 돌파 미통과(베이스 없음),A,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 6일) / [가점] 부채비율이 낮고 감소 중(2% -> 2% -> 1%) / [가점] 주식수 전년 대비 감소(-1.49%),D,RS 등급 70 이상 통과(RS 93) / 업종 평균 RS 상위 20% 미통과(Electronic Components 상위 45%) / 업종 내 RS 3위 이내 미통과(Electronic Components 12/118위) / [가점] RS 등급 80 이상(RS 93) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -5.5% 대 지수 -38.6%),C,기관+외국인 60일 누적 순매수 양수 통과(+5억원) / 기관+외국인 20일 누적 순매수 양수 통과(+1억원),69061966910.0,,-1.49,3627600280.0,-10.81,-29.86111111111111
058430,포스코스틸리온,KOSPI,Metal Fabrication,35.0,정상,,75.0,4735,베이스 없음,,,,베이스 없음,20260831,D,"분기 EPS 20% 이상 증가 미통과(2026 1Q -28.0%) / 일회성 이익 아님 통과(순이익/영업이익 0.7배) / 이익 증가 가속 통과(-28.0% 대 -98.9%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 -1.5%, +0.8%, +5.0%) / [가점] 업종 내 강한 매출 종목 존재(Metal Fabrication 4종목)",F,"3년 누적 EPS 증가율 25% 이상 미통과(2022~2025 -24.8%) / 3년 연속 EPS 증가 미통과(+9.2%, +38.4%, -50.2%) / [가점] 영업현금흐름이 순이익의 1.2배 이상(2.28배)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -54.9%) / 베이스 돌파 미통과(베이스 없음),A,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 2일) / [가점] 부채비율이 낮고 감소 중(35% -> 31% -> 24%),D,RS 등급 70 이상 통과(RS 75) / 업종 평균 RS 상위 20% 미통과(Metal Fabrication 상위 62%) / 업종 내 RS 3위 이내 통과(Metal Fabrication 3/22위) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -24.7% 대 지수 -38.6%),C,기관+외국인 60일 누적 순매수 양수 통과(+31억원) / 기관+외국인 20일 누적 순매수 양수 통과(+16억원),290400000000.0,,,18160078624.0,-28.03,-24.834874504623514
198080,캐프,KOSDAQ,Communication Equipment,34.5,정상,,42.0,2190,베이스 없음,,,,베이스 없음,20260831,D,분기 EPS 20% 이상 증가 미통과(2026 1Q +12.4%) / 일회성 이익 아님 통과(순이익/영업이익 0.7배) / 이익 증가 가속 미통과(+12.4% 대 +33.8%  인접 분기 아님(회계 4분기 미공시)) / [가점] 업종 내 강한 매출 종목 존재(Communication Equipment 12종목),C,"3년 누적 EPS 증가율 25% 이상 미계산(기준 연도 EPS가 0 이하이거나 값이 없어 증가율을 낼 수 없다) / 3년 연속 EPS 증가 통과(+328.4%, +479.1%, +2.0%) / 핵심요소 미계산 1건으로 A등급 제외",F,52주 신고점 -5% 이내 미통과(신고점 대비 -39.1%) / 베이스 돌파 미통과(베이스 없음),B,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 1일) / [가점] 부채비율이 낮고 감소 중(54% -> 48% -> 41%),F,RS 등급 70 이상 미통과(RS 42) / 업종 평균 RS 상위 20% 미통과(Communication Equipment 상위 32%) / 업종 내 RS 3위 이내 미통과(Communication Equipment 29/44위) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -21.0% 대 지수 -38.6%),D,기관+외국인 60일 누적 순매수 양수 통과(+3억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-1억원),45977619975.0,,0.0,19466979034.0,12.45,
027360,아주IB투자,KOSDAQ,(분류 없음),34.5,정상,,55.0,3360,베이스 없음,,,,베이스 없음,20260831,C,분기 EPS 20% 이상 증가 통과(2026 1Q +899.6%) / 일회성 이익 아님 통과(순이익/영업이익 0.8배) / 이익 증가 가속 통과(+899.6% 대 -31.0%  인접 분기 아님(회계 4분기 미공시)),D,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +311.8%) / 3년 연속 EPS 증가 미통과(+729.4%, -50.4%, +0.0%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -83.2%) / 베이스 돌파 미통과(베이스 없음),B,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 4일) / [가점] 부채비율이 낮고 감소 중(27% -> 24% -> 21%),F,RS 등급 70 이상 미통과(RS 55) / 업종 평균 RS 상위 20% 미계산(업종 미상) / 업종 내 RS 3위 이내 미계산(업종 미상),D,"기관+외국인 60일 누적 순매수 양수 통과(+1,301억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-312억원)",409471472280.0,,2.31,8318264516.0,899.6,311.7647058823529
080580,오킨스전자,KOSDAQ,Semiconductor Equipment & Materials,34.5,정상,,96.0,21000,베이스 없음,,,,베이스 없음,20260831,D,"분기 EPS 20% 이상 증가 통과(2026 1Q +360.0%) / 일회성 이익 아님 통과(순이익/영업이익 1.0배) / 이익 증가 가속 미통과(+360.0% 대 +1770.0%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 +40.2%, +35.6%, +29.6%) / [가점] 업종 내 강한 매출 종목 존재(Semiconductor Equipment & Materials 37종목)",D,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +161.7%) / 3년 연속 EPS 증가 미통과(-63.6%, -633.9%, +234.6%) / [가점] 영업현금흐름이 순이익의 1.2배 이상(2.16배)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -23.6%) / 베이스 돌파 미통과(베이스 없음),B,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 5일) / [가점] 부채비율이 낮고 감소 중(61% -> 68% -> 47%),D,RS 등급 70 이상 통과(RS 96) / 업종 평균 RS 상위 20% 미통과(Semiconductor Equipment & Materials 상위 23%) / 업종 내 RS 3위 이내 미통과(Semiconductor Equipment & Materials 8/73위) / [가점] RS 등급 80 이상(RS 96),F,기관+외국인 60일 누적 순매수 양수 미통과(-18억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-57억원),428146386500.0,,17.89,7790482450.0,360.0,161.7283950617284
042700,한미반도체,KOSPI,Semiconductor Equipment & Materials,34.5,정상,,92.0,220500,베이스 없음,,,,베이스 없음,20260831,D,"분기 EPS 20% 이상 증가 미통과(2026 1Q -65.2%) / 일회성 이익 아님 통과(순이익/영업이익 0.8배) / 이익 증가 가속 미통과(-65.2% 대 +73.2%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 -44.5%, -65.5%, +39.5%) / [가점] 업종 내 강한 매출 종목 존재(Semiconductor Equipment & Materials 37종목)",D,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +140.3%) / 3년 연속 EPS 증가 미통과(+193.2%, -42.3%, +42.0%) / [가점] 자기자본이익률 17% 이상(31.0%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -48.2%) / 베이스 돌파 미통과(베이스 없음),B,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 3일) / [가점] 부채비율이 낮고 감소 중(21% -> 24% -> 15%),D,RS 등급 70 이상 통과(RS 92) / 업종 평균 RS 상위 20% 미통과(Semiconductor Equipment & Materials 상위 23%) / 업종 내 RS 3위 이내 미통과(Semiconductor Equipment & Materials 17/73위) / [가점] RS 등급 80 이상(RS 92),F,"기관+외국인 60일 누적 순매수 양수 미통과(-12,448억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-44억원)",20921027900000.0,,0.0,214007548411.0,-65.16,140.2555910543131
004150,한솔홀딩스,KOSPI,Paper & Paper Products,34.0,정상,,63.0,3400,베이스 없음,,,,베이스 없음,20260831,A,"분기 EPS 20% 이상 증가 통과(2026 2Q +312.9%) / 일회성 이익 아님 통과(순이익/영업이익 2.8배) / 이익 증가 가속 통과(+312.9% 대 +143.2%) / [가점] 매출 증가 또는 가속(최근 -10.1%, -2.5%, +49.6%) / [가점] 업종 내 강한 매출 종목 존재(Paper & Paper Products 1종목)",F,"3년 누적 EPS 증가율 25% 이상 미통과(2022~2025 -101.3%) / 3년 연속 EPS 증가 미통과(-84.5%, -72.3%, -130.6%) / [가점] 영업현금흐름이 순이익의 1.2배 이상(5.97배)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -27.6%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 1일),F,RS 등급 70 이상 미통과(RS 63) / 업종 평균 RS 상위 20% 미통과(Paper & Paper Products 상위 38%) / 업종 내 RS 3위 이내 미통과(Paper & Paper Products 6/14위) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -18.0% 대 지수 -38.6%),C,기관+외국인 60일 누적 순매수 양수 통과(+4억원) / 기관+외국인 20일 누적 순매수 양수 통과(+4억원),139490508000.0,,0.0,8896778000.0,312.87,-101.31118881118881
126730,코칩,KOSDAQ,Electrical Equipment & Parts,34.0,정상,,85.0,20200,1 형성중,19970.0,19970.0,20968.5,베이스 형성중,20260831,B,"분기 EPS 20% 이상 증가 통과(2026 1Q +315.6%) / 일회성 이익 아님 통과(순이익/영업이익 0.8배) / 이익 증가 가속 미계산(비교할 직전 분기 증가율 없음) / [가점] 매출 증가 또는 가속(최근 +19.2%, +40.9%, +108.6%) / [가점] 업종 내 강한 매출 종목 존재(Electrical Equipment & Parts 28종목) / 핵심요소 미계산 1건으로 A등급 제외",F,"3년 누적 EPS 증가율 25% 이상 미통과(2022~2025 -58.2%) / 3년 연속 EPS 증가 미통과(-15.9%, -41.6%, -15.0%) / [가점] 영업현금흐름이 순이익의 1.2배 이상(1.62배)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -44.7%) / 베이스 돌파 미통과(1 형성중 (아직 돌파 전)),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 7일),D,RS 등급 70 이상 통과(RS 85) / 업종 평균 RS 상위 20% 미통과(Electrical Equipment & Parts 상위 37%) / 업종 내 RS 3위 이내 미통과(Electrical Equipment & Parts 16/60위) / [가점] RS 등급 80 이상(RS 85),F,기관+외국인 60일 누적 순매수 양수 미통과(-48억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-40억원),169175730540.0,,2.47,2849319517.0,315.62,-58.245614035087726
093920,서원인텍,KOSDAQ,(분류 없음),34.0,정상,,63.0,4915,베이스 없음,,,,베이스 없음,20260831,A,"분기 EPS 20% 이상 증가 통과(2026 1Q +44.5%) / 일회성 이익 아님 통과(순이익/영업이익 2.0배) / 이익 증가 가속 통과(+44.5% 대 -87.1%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 -21.7%, -33.3%, -16.0%)",F,"3년 누적 EPS 증가율 25% 이상 미통과(2022~2025 -71.3%) / 3년 연속 EPS 증가 미통과(-37.2%, +22.4%, -62.7%) / [가점] 영업현금흐름이 순이익의 1.2배 이상(2.20배)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -14.5%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 2일),F,RS 등급 70 이상 미통과(RS 63) / 업종 평균 RS 상위 20% 미계산(업종 미상) / 업종 내 RS 3위 이내 미계산(업종 미상) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -5.5% 대 지수 -38.6%),C,기관+외국인 60일 누적 순매수 양수 통과(+6억원) / 기관+외국인 20일 누적 순매수 양수 통과(+3억원),91140000000.0,,0.0,5531328093.0,44.53,-71.33603238866397
