ticker,name,market,sector,industry
005930,삼성전자,KOSPI,Technology,Consumer Electronics
000660,SK하이닉스,KOSPI,Technology,Semiconductors
005935,삼성전자우,KOSPI,Technology,Consumer Electronics
402340,SK스퀘어,KOSPI,Technology,Semiconductors
009150,삼성전기,KOSPI,Technology,Electronic Components
005380,현대차,KOSPI,Consumer Cyclical,Auto Manufacturers
373220,LG에너지솔루션,KOSPI,Industrials,Electrical Equipment & Parts
207940,삼성바이오로직스,KOSPI,Healthcare,Biotechnology
032830,삼성생명,KOSPI,Financial Services,Insurance - Life
105560,KB금융,KOSPI,Financial Services,Banks - Regional
028260,삼성물산,KOSPI,Industrials,Engineering & Construction
000270,기아,KOSPI,Consumer Cyclical,Auto Manufacturers
329180,HD현대중공업,KOSPI,Industrials,Aerospace & Defense
012450,한화에어로스페이스,KOSPI,Industrials,Aerospace & Defense
055550,신한지주,KOSPI,Financial Services,Banks - Regional
068270,셀트리온,KOSPI,Healthcare,Biotechnology
012330,현대모비스,KOSPI,Consumer Cyclical,Auto Parts
034020,두산에너빌리티,KOSPI,Industrials,Specialty Industrial Machinery
034730,SK,KOSPI,Industrials,Conglomerates
086790,하나금융지주,KOSPI,Financial Services,Banks - Regional
035420,NAVER,KOSPI,Communication Services,Internet Content & Information
006400,삼성SDI,KOSPI,Industrials,Electrical Equipment & Parts
000810,삼성화재,KOSPI,Financial Services,Insurance - Property & Casualty
010120,LS ELECTRIC,KOSPI,Industrials,Electrical Equipment & Parts
009540,HD한국조선해양,KOSPI,Industrials,Aerospace & Defense
066570,LG전자,KOSPI,Technology,Consumer Electronics
042660,한화오션,KOSPI,Industrials,Aerospace & Defense
005490,POSCO홀딩스,KOSPI,Basic Materials,Steel
267260,HD현대일렉트릭,KOSPI,Industrials,Electrical Equipment & Parts
316140,우리금융지주,KOSPI,Financial Services,Banks - Regional
298040,효성중공업,KOSPI,Industrials,Electrical Equipment & Parts
015760,한국전력,KOSPI,Utilities,Utilities - Regulated Electric
010130,고려아연,KOSPI,Basic Materials,Other Industrial Metals & Mining
138040,메리츠금융지주,KOSPI,Financial Services,Capital Markets
042700,한미반도체,KOSPI,Technology,Semiconductor Equipment & Materials
011200,HMM,KOSPI,Industrials,Marine Shipping
006800,미래에셋증권,KOSPI,Financial Services,Capital Markets
000150,두산,KOSPI,Industrials,Conglomerates
010140,삼성중공업,KOSPI,Industrials,Aerospace & Defense
096770,SK이노베이션,KOSPI,Energy,Oil & Gas Refining & Marketing
033780,KT&G,KOSPI,Consumer Defensive,Tobacco
051910,LG화학,KOSPI,Basic Materials,Chemicals
017670,SK텔레콤,KOSPI,Communication Services,Telecom Services
035720,카카오,KOSPI,Communication Services,Internet Content & Information
024110,기업은행,KOSPI,Financial Services,Banks - Regional
018260,삼성에스디에스,KOSPI,Technology,Information Technology Services
267250,HD현대,KOSPI,Energy,Oil & Gas Refining & Marketing
079550,LIG디펜스앤에어로스페이스,KOSPI,Industrials,Aerospace & Defense
003550,LG,KOSPI,Technology,Consumer Electronics
086280,현대글로비스,KOSPI,Industrials,Integrated Freight & Logistics
064350,현대로템,KOSPI,Industrials,Railroads
010950,S-Oil,KOSPI,Energy,Oil & Gas Refining & Marketing
030200,KT,KOSPI,Communication Services,Telecom Services
047810,한국항공우주,KOSPI,Industrials,Aerospace & Defense
003670,포스코퓨처엠,KOSPI,Industrials,Electrical Equipment & Parts
011070,LG이노텍,KOSPI,Technology,Electronic Components
278470,에이피알,KOSPI,Consumer Defensive,Household & Personal Products
272210,한화시스템,KOSPI,Industrials,Aerospace & Defense
071050,한국금융지주,KOSPI,Financial Services,Capital Markets
259960,크래프톤,KOSPI,Communication Services,Electronic Gaming & Multimedia
323410,카카오뱅크,KOSPI,Financial Services,Banks - Regional
000720,현대건설,KOSPI,Industrials,Engineering & Construction
005940,NH투자증권,KOSPI,Financial Services,Capital Markets
005830,DB손해보험,KOSPI,Financial Services,Insurance - Property & Casualty
307950,현대오토에버,KOSPI,Technology,Information Technology Services
003490,대한항공,KOSPI,Industrials,Airlines
0126Z0,삼성에피스홀딩스,KOSPI,Healthcare,Biotechnology
047050,포스코인터내셔널,KOSPI,Industrials,Conglomerates
016360,삼성증권,KOSPI,Financial Services,Capital Markets
003230,삼양식품,KOSPI,Consumer Defensive,Packaged Foods
028050,삼성E&A,KOSPI,Industrials,Engineering & Construction
161390,한국타이어앤테크놀로지,KOSPI,Consumer Cyclical,Auto Parts
006260,LS,KOSPI,Industrials,Electrical Equipment & Parts
078930,GS,KOSPI,Industrials,Conglomerates
443060,HD현대마린솔루션,KOSPI,Industrials,Aerospace & Defense
039490,키움증권,KOSPI,Financial Services,Capital Markets
090430,아모레퍼시픽,KOSPI,Consumer Defensive,Household & Personal Products
180640,한진칼,KOSPI,Consumer Cyclical,Lodging
352820,하이브,KOSPI,Communication Services,Entertainment
005387,현대차2우B,KOSPI,Consumer Cyclical,Auto Manufacturers
021240,코웨이,KOSPI,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
032640,LG유플러스,KOSPI,Communication Services,Telecom Services
326030,SK바이오팜,KOSPI,Healthcare,Biotechnology
064400,LG씨엔에스,KOSPI,Technology,Information Technology Services
267270,HD건설기계,KOSPI,Industrials,Farm & Heavy Construction Machinery
000880,한화,KOSPI,Industrials,Conglomerates
000100,유한양행,KOSPI,Healthcare,Drug Manufacturers - Specialty & Generic
377300,카카오페이,KOSPI,Technology,Software - Infrastructure
241560,두산밥캣,KOSPI,Industrials,Farm & Heavy Construction Machinery
007660,이수페타시스,KOSPI,Technology,Electronic Components
029780,삼성카드,KOSPI,Financial Services,Credit Services
047040,대우건설,KOSPI,Industrials,Engineering & Construction
271560,오리온,KOSPI,Consumer Defensive,Confectioners
036570,NC,KOSPI,Communication Services,Electronic Gaming & Multimedia
175330,JB금융지주,KOSPI,Financial Services,Banks - Regional
088980,맥쿼리인프라,KOSPI,,(분류 없음)
353200,대덕전자,KOSPI,Technology,Electronic Components
138930,BNK금융지주,KOSPI,Financial Services,Banks - Regional
005385,현대차우,KOSPI,Consumer Cyclical,Auto Manufacturers
034220,LG디스플레이,KOSPI,Technology,Consumer Electronics
001440,대한전선,KOSPI,Industrials,Electrical Equipment & Parts
062040,산일전기,KOSPI,Industrials,Electrical Equipment & Parts
009830,한화솔루션,KOSPI,Technology,Solar
051900,LG생활건강,KOSPI,Consumer Defensive,Household & Personal Products
128940,한미약품,KOSPI,Healthcare,Drug Manufacturers - Specialty & Generic
000500,가온전선,KOSPI,Technology,Communication Equipment
004170,신세계,KOSPI,Consumer Cyclical,Department Stores
454910,두산로보틱스,KOSPI,Industrials,Specialty Industrial Machinery
111770,영원무역,KOSPI,Consumer Cyclical,Apparel Manufacturing
088350,한화생명,KOSPI,Financial Services,Insurance - Life
001040,CJ,KOSPI,Industrials,Conglomerates
000990,DB하이텍,KOSPI,Technology,Semiconductors
011790,SKC,KOSPI,Basic Materials,Specialty Chemicals
010060,OCI홀딩스,KOSPI,Financial Services,Asset Management
004020,현대제철,KOSPI,Basic Materials,Steel
052690,한전기술,KOSPI,Industrials,Engineering & Construction
018880,한온시스템,KOSPI,Consumer Cyclical,Auto Parts
002380,KCC,KOSPI,Basic Materials,Chemicals
023530,롯데쇼핑,KOSPI,Consumer Cyclical,Department Stores
001450,현대해상,KOSPI,Financial Services,Insurance - Property & Casualty
082740,한화엔진,KOSPI,Industrials,Specialty Industrial Machinery
036460,한국가스공사,KOSPI,Utilities,Utilities - Regulated Gas
035250,강원랜드,KOSPI,Consumer Cyclical,Resorts & Casinos
251270,넷마블,KOSPI,Communication Services,Electronic Gaming & Multimedia
383220,F&F,KOSPI,Consumer Cyclical,Apparel Manufacturing
031210,서울보증보험,KOSPI,Financial Services,Insurance - Diversified
066970,엘앤에프,KOSPI,Industrials,Electrical Equipment & Parts
022100,포스코DX,KOSPI,Technology,Information Technology Services
028670,팬오션,KOSPI,Industrials,Marine Shipping
097950,CJ제일제당,KOSPI,Consumer Defensive,Packaged Foods
011780,금호석유화학,KOSPI,Basic Materials,Specialty Chemicals
483650,달바글로벌,KOSPI,Consumer Defensive,Household & Personal Products
012750,에스원,KOSPI,Industrials,Security & Protection Services
139130,iM금융지주,KOSPI,Financial Services,Banks - Regional
302440,SK바이오사이언스,KOSPI,Healthcare,Biotechnology
017800,현대엘리베이터,KOSPI,Industrials,Specialty Industrial Machinery
069960,현대백화점,KOSPI,Consumer Cyclical,Department Stores
026960,동서,KOSPI,Consumer Defensive,Food Distribution
009970,영원무역홀딩스,KOSPI,Consumer Cyclical,Apparel Manufacturing
103590,일진전기,KOSPI,Industrials,Electrical Equipment & Parts
005850,에스엘,KOSPI,Consumer Cyclical,Auto Parts
008930,한미사이언스,KOSPI,Healthcare,Medical Distribution
003690,코리안리,KOSPI,Financial Services,Insurance - Reinsurance
004800,효성,KOSPI,Industrials,Conglomerates
011170,롯데케미칼,KOSPI,Basic Materials,Chemicals
081660,미스토홀딩스,KOSPI,Consumer Cyclical,Leisure
000240,한국앤컴퍼니,KOSPI,Consumer Cyclical,Auto Parts
007340,DN오토모티브,KOSPI,Consumer Cyclical,Auto Parts
004370,농심,KOSPI,Consumer Defensive,Packaged Foods
001720,신영증권,KOSPI,Financial Services,Capital Markets
450080,에코프로머티,KOSPI,Industrials,Electrical Equipment & Parts
279570,케이뱅크,KOSPI,Financial Services,Banks - Regional
009420,한올바이오파마,KOSPI,Healthcare,Drug Manufacturers - Specialty & Generic
375500,DL이앤씨,KOSPI,Industrials,Engineering & Construction
004990,롯데지주,KOSPI,Consumer Defensive,Confectioners
161890,한국콜마,KOSPI,Consumer Defensive,Household & Personal Products
014680,한솔케미칼,KOSPI,Basic Materials,Chemicals
139480,이마트,KOSPI,Consumer Defensive,Discount Stores
030000,제일기획,KOSPI,Communication Services,Advertising Agencies
282330,BGF리테일,KOSPI,Consumer Defensive,Grocery Stores
005440,현대지에프홀딩스,KOSPI,Consumer Defensive,Food Distribution
489790,한화비전,KOSPI,Industrials,Security & Protection Services
204320,HL만도,KOSPI,Consumer Cyclical,Auto Parts
192820,코스맥스,KOSPI,Consumer Defensive,Household & Personal Products
073240,금호타이어,KOSPI,Consumer Cyclical,Auto Parts
085620,미래에셋생명,KOSPI,Financial Services,Insurance - Life
007070,GS리테일,KOSPI,Consumer Cyclical,Department Stores
018670,SK가스,KOSPI,Energy,Oil & Gas Refining & Marketing
051600,한전KPS,KOSPI,Industrials,Engineering & Construction
006360,GS건설,KOSPI,Industrials,Engineering & Construction
103140,풍산,KOSPI,Industrials,Metal Fabrication
002790,아모레퍼시픽홀딩스,KOSPI,Consumer Defensive,Household & Personal Products
439260,대한조선,KOSPI,Industrials,Aerospace & Defense
462870,시프트업,KOSPI,Communication Services,Electronic Gaming & Multimedia
000155,두산우,KOSPI,Industrials,Conglomerates
008770,호텔신라,KOSPI,Consumer Cyclical,Specialty Retail
000120,CJ대한통운,KOSPI,Industrials,Integrated Freight & Logistics
071970,HD현대마린엔진,KOSPI,Industrials,Specialty Industrial Machinery
395400,SK리츠,KOSPI,Real Estate,REIT - Office
336260,두산퓨얼셀,KOSPI,Industrials,Electrical Equipment & Parts
023590,다우기술,KOSPI,Technology,Information Technology Services
457190,이수스페셜티케미컬,KOSPI,,(분류 없음)
011210,현대위아,KOSPI,Consumer Cyclical,Auto Parts
112610,씨에스윈드,KOSPI,Industrials,Specialty Industrial Machinery
006040,동원산업,KOSPI,Consumer Defensive,Packaged Foods
475150,SK이터닉스,KOSPI,Utilities,Utilities - Renewable
001800,오리온홀딩스,KOSPI,Consumer Defensive,Confectioners
00680K,미래에셋증권2우B,KOSPI,Financial Services,Capital Markets
001740,SK네트웍스,KOSPI,Industrials,Conglomerates
001120,LX인터내셔널,KOSPI,Industrials,Conglomerates
120110,코오롱인더,KOSPI,Basic Materials,Chemicals
020560,아시아나항공,KOSPI,Industrials,Airlines
020150,롯데에너지머티리얼즈,KOSPI,Industrials,Electrical Equipment & Parts
089860,롯데렌탈,KOSPI,Industrials,Rental & Leasing Services
097230,HJ중공업,KOSPI,Industrials,Engineering & Construction
281820,케이씨텍,KOSPI,Technology,Semiconductor Equipment & Materials
006280,녹십자,KOSPI,Healthcare,Drug Manufacturers - Specialty & Generic
298020,효성티앤씨,KOSPI,Consumer Cyclical,Textile Manufacturing
069620,대웅제약,KOSPI,Healthcare,Drug Manufacturers - Specialty & Generic
294870,IPARK현대산업개발,KOSPI,Industrials,Engineering & Construction
082640,동양생명,KOSPI,Financial Services,Insurance - Life
415640,KB발해인프라,KOSPI,Financial Services,Asset Management
007310,오뚜기,KOSPI,Consumer Defensive,Packaged Foods
192080,더블유게임즈,KOSPI,Communication Services,Electronic Gaming & Multimedia
322000,HD현대에너지솔루션,KOSPI,Technology,Solar
229640,LS에코에너지,KOSPI,Industrials,Electrical Equipment & Parts
003540,대신증권,KOSPI,Financial Services,Capital Markets
181710,NHN,KOSPI,Communication Services,Electronic Gaming & Multimedia
009155,삼성전기우,KOSPI,Technology,Electronic Components
001430,세아베스틸지주,KOSPI,Basic Materials,Steel
012630,HDC,KOSPI,Industrials,Engineering & Construction
004000,롯데정밀화학,KOSPI,Basic Materials,Chemicals
000815,삼성화재우,KOSPI,Financial Services,Insurance - Property & Casualty
007810,코리아써키트,KOSPI,Technology,Electronic Components
017960,한국카본,KOSPI,Basic Materials,Chemicals
030610,교보증권,KOSPI,Financial Services,Capital Markets
361610,SK아이이테크놀로지,KOSPI,Technology,Electronic Components
000080,하이트진로,KOSPI,Consumer Defensive,Beverages - Wineries & Distilleries
005070,코스모신소재,KOSPI,Basic Materials,Specialty Chemicals
330590,롯데리츠,KOSPI,Real Estate,REIT - Retail
003570,SNT다이내믹스,KOSPI,Industrials,Aerospace & Defense
300720,한일시멘트,KOSPI,Basic Materials,Building Materials
006340,대원전선,KOSPI,Industrials,Electrical Equipment & Parts
066575,LG전자우,KOSPI,Technology,Consumer Electronics
093370,후성,KOSPI,Basic Materials,Specialty Chemicals
003240,태광산업,KOSPI,Basic Materials,Chemicals
003090,대웅,KOSPI,Healthcare,Drug Manufacturers - Specialty & Generic
280360,롯데웰푸드,KOSPI,Consumer Defensive,Confectioners
005300,롯데칠성,KOSPI,Consumer Defensive,Beverages - Non-Alcoholic
192400,쿠쿠홀딩스,KOSPI,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
032350,롯데관광개발,KOSPI,Consumer Cyclical,Resorts & Casinos
077970,STX엔진,KOSPI,Industrials,Specialty Industrial Machinery
009450,경동나비엔,KOSPI,Industrials,Specialty Industrial Machinery
185750,종근당,KOSPI,Healthcare,Drug Manufacturers - Specialty & Generic
009240,한샘,KOSPI,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
451800,한화리츠,KOSPI,Real Estate,REIT - Office
051915,LG화학우,KOSPI,Basic Materials,Chemicals
000210,DL,KOSPI,Basic Materials,Specialty Chemicals
034230,파라다이스,KOSPI,Consumer Cyclical,Resorts & Casinos
006120,SK디스커버리,KOSPI,Energy,Oil & Gas Refining & Marketing
079160,CJ CGV,KOSPI,Communication Services,Entertainment
003530,한화투자증권,KOSPI,Financial Services,Capital Markets
071055,한국금융지주우,KOSPI,Financial Services,Capital Markets
003470,유안타증권,KOSPI,Financial Services,Capital Markets
030190,NICE평가정보,KOSPI,Financial Services,Credit Services
195870,해성디에스,KOSPI,Technology,Semiconductor Equipment & Materials
036530,SNT홀딩스,KOSPI,Industrials,Conglomerates
365550,ESR켄달스퀘어리츠,KOSPI,Real Estate,REIT - Industrial
100090,SK오션플랜트,KOSPI,Industrials,Aerospace & Defense
071320,지역난방공사,KOSPI,Utilities,Utilities - Renewable
137310,에스디바이오센서,KOSPI,Healthcare,Medical Devices
214320,이노션,KOSPI,Communication Services,Advertising Agencies
001820,삼화콘덴서,KOSPI,Technology,Electronic Components
298050,HS효성첨단소재,KOSPI,Consumer Cyclical,Textile Manufacturing
004490,세방전지,KOSPI,Industrials,Electrical Equipment & Parts
064960,SNT모티브,KOSPI,Consumer Cyclical,Auto Parts
003850,보령,KOSPI,Healthcare,Drug Manufacturers - Specialty & Generic
499790,GS피앤엘,KOSPI,Industrials,Conglomerates
285130,SK케미칼,KOSPI,Basic Materials,Specialty Chemicals
000370,한화손해보험,KOSPI,Financial Services,Insurance - Property & Casualty
093050,LF,KOSPI,Consumer Cyclical,Apparel Manufacturing
002960,한국쉘석유,KOSPI,Energy,Oil & Gas Refining & Marketing
248070,솔루엠,KOSPI,Technology,Electronic Components
001570,금양,KOSPI,Basic Materials,Specialty Chemicals
293940,신한알파리츠,KOSPI,Real Estate,REIT - Office
005180,빙그레,KOSPI,Consumer Defensive,Packaged Foods
025540,한국단자,KOSPI,Industrials,Electrical Equipment & Parts
000670,영풍,KOSPI,Technology,Electronic Components
006380,카프로,KOSPI,,(분류 없음)
456040,OCI,KOSPI,Basic Materials,Specialty Chemicals
268280,미원에스씨,KOSPI,Basic Materials,Chemicals
001680,대상,KOSPI,Consumer Defensive,Packaged Foods
317450,명인제약,KOSPI,Healthcare,Drug Manufacturers - General
069260,TKG휴켐스,KOSPI,Basic Materials,Chemicals
005690,파미셀,KOSPI,Healthcare,Biotechnology
002350,넥센타이어,KOSPI,Consumer Cyclical,Auto Parts
017940,E1,KOSPI,Energy,Oil & Gas Refining & Marketing
005880,대한해운,KOSPI,Industrials,Marine Shipping
014820,동원시스템즈,KOSPI,Consumer Cyclical,Packaging & Containers
000640,동아쏘시오홀딩스,KOSPI,Healthcare,Drug Manufacturers - Specialty & Generic
000400,롯데손해보험,KOSPI,Financial Services,Insurance - Property & Casualty
383800,LX홀딩스,KOSPI,Financial Services,Financial Conglomerates
005090,SGC에너지,KOSPI,Industrials,Engineering & Construction
453340,현대그린푸드,KOSPI,Industrials,Specialty Business Services
114090,GKL,KOSPI,Consumer Cyclical,Resorts & Casinos
075580,세진중공업,KOSPI,Industrials,Marine Shipping
003620,KG모빌리티,KOSPI,Consumer Cyclical,Auto Manufacturers
003160,디아이,KOSPI,Technology,Semiconductor Equipment & Materials
094800,맵스리얼티,KOSPI,,(분류 없음)
007700,F&F홀딩스,KOSPI,Consumer Cyclical,Apparel Manufacturing
00088K,한화3우B,KOSPI,Industrials,Conglomerates
108320,LX세미콘,KOSPI,Technology,Semiconductors
006650,대한유화,KOSPI,Basic Materials,Chemicals
002840,미원상사,KOSPI,Basic Materials,Chemicals
003300,한일홀딩스,KOSPI,Basic Materials,Building Materials
001060,JW중외제약,KOSPI,Healthcare,Drug Manufacturers - Specialty & Generic
010780,아이에스동서,KOSPI,Industrials,Engineering & Construction
016380,KG스틸,KOSPI,Basic Materials,Steel
001270,부국증권,KOSPI,Financial Services,Capital Markets
00104K,CJ4우(전환),KOSPI,Industrials,Conglomerates
178920,PI첨단소재,KOSPI,Basic Materials,Specialty Chemicals
005810,풍산홀딩스,KOSPI,Basic Materials,Copper
100840,SNT에너지,KOSPI,Industrials,Specialty Industrial Machinery
090460,비에이치,KOSPI,Technology,Electronic Components
058650,세아홀딩스,KOSPI,Basic Materials,Steel
001530,DI동일,KOSPI,Consumer Cyclical,Textile Manufacturing
448730,삼성FN리츠,KOSPI,Real Estate,REIT - Office
284740,쿠쿠홈시스,KOSPI,Industrials,Rental & Leasing Services
009410,태영건설,KOSPI,Industrials,Engineering & Construction
003545,대신증권우,KOSPI,Financial Services,Capital Markets
033240,자화전자,KOSPI,Technology,Electronic Components
005945,NH투자증권우,KOSPI,Financial Services,Capital Markets
039130,하나투어,KOSPI,Consumer Cyclical,Travel Services
034310,NICE,KOSPI,Financial Services,Financial Data & Stock Exchanges
001500,현대차증권,KOSPI,Financial Services,Capital Markets
001510,SK증권,KOSPI,Financial Services,Capital Markets
377740,바이오노트,KOSPI,Healthcare,Medical Devices
090435,아모레퍼시픽우,KOSPI,Consumer Defensive,Household & Personal Products
006110,삼아알미늄,KOSPI,Basic Materials,Aluminum
145990,삼양사,KOSPI,Consumer Defensive,Packaged Foods
002240,고려제강,KOSPI,Basic Materials,Steel
336370,솔루스첨단소재,KOSPI,Technology,Electronic Components
000070,삼양홀딩스,KOSPI,Industrials,Conglomerates
460860,동국제강,KOSPI,Basic Materials,Steel
079900,전진건설로봇,KOSPI,Industrials,Farm & Heavy Construction Machinery
005389,현대차3우B,KOSPI,Consumer Cyclical,Auto Manufacturers
005250,녹십자홀딩스,KOSPI,Healthcare,Biotechnology
249420,일동제약,KOSPI,Healthcare,Drug Manufacturers - Specialty & Generic
003030,세아제강지주,KOSPI,Basic Materials,Steel
417310,코람코더원리츠,KOSPI,Real Estate,REIT - Diversified
008060,대덕,KOSPI,Technology,Electronic Components
004690,삼천리,KOSPI,Utilities,Utilities - Regulated Gas
020000,한섬,KOSPI,Consumer Cyclical,Apparel Manufacturing
004700,조광피혁,KOSPI,Consumer Cyclical,Auto Parts
072710,농심홀딩스,KOSPI,Consumer Defensive,Packaged Foods
002810,삼영무역,KOSPI,Industrials,Industrial Distribution
484870,엠앤씨솔루션,KOSPI,Industrials,Aerospace & Defense
014830,유니드,KOSPI,Basic Materials,Chemicals
357120,코람코라이프인프라리츠,KOSPI,Real Estate,REIT - Diversified
161000,애경케미칼,KOSPI,Basic Materials,Specialty Chemicals
001200,유진투자증권,KOSPI,Financial Services,Capital Markets
029530,신도리코,KOSPI,Industrials,Business Equipment & Supplies
003280,흥아해운,KOSPI,Industrials,Marine Shipping
002030,아세아,KOSPI,Basic Materials,Building Materials
003000,부광약품,KOSPI,Healthcare,Drug Manufacturers - Specialty & Generic
019170,신풍제약,KOSPI,Healthcare,Drug Manufacturers - Specialty & Generic
015360,INVENI,KOSPI,Utilities,Utilities - Regulated Gas
950210,프레스티지바이오파마,KOSPI,Healthcare,Biotechnology
027410,BGF,KOSPI,Basic Materials,Specialty Chemicals
001940,KISCO홀딩스,KOSPI,Basic Materials,Steel
016610,DB증권,KOSPI,Financial Services,Capital Markets
031430,신세계인터내셔날,KOSPI,Consumer Cyclical,Apparel Manufacturing
016590,신대양제지,KOSPI,Basic Materials,Paper & Paper Products
403550,쏘카,KOSPI,Technology,Software - Application
105630,한세실업,KOSPI,Consumer Cyclical,Apparel Manufacturing
271940,일진하이솔루스,KOSPI,Consumer Cyclical,Auto Parts
452260,한화갤러리아,KOSPI,Consumer Cyclical,Department Stores
381970,케이카,KOSPI,Consumer Cyclical,Auto & Truck Dealerships
306200,세아제강,KOSPI,Basic Materials,Steel
007690,국도화학,KOSPI,Basic Materials,Specialty Chemicals
194370,제이에스코퍼레이션,KOSPI,Consumer Cyclical,Footwear & Accessories
092230,KPX홀딩스,KOSPI,Industrials,Conglomerates
344820,KCC글라스,KOSPI,Industrials,Building Products & Equipment
104700,한국철강,KOSPI,Basic Materials,Steel
005610,삼립,KOSPI,Consumer Defensive,Packaged Foods
009900,명신산업,KOSPI,Consumer Cyclical,Auto Parts
060980,HL홀딩스,KOSPI,Consumer Cyclical,Auto Parts
005420,코스모화학,KOSPI,Basic Materials,Specialty Chemicals
002990,금호건설,KOSPI,Industrials,Engineering & Construction
011760,현대코퍼레이션,KOSPI,Industrials,Industrial Distribution
089590,제주항공,KOSPI,Industrials,Airlines
017810,풀무원,KOSPI,Consumer Defensive,Packaged Foods
008730,율촌화학,KOSPI,Consumer Cyclical,Packaging & Containers
130660,한전산업,KOSPI,Utilities,Utilities - Regulated Electric
170900,동아에스티,KOSPI,Healthcare,Drug Manufacturers - Specialty & Generic
006220,제주은행,KOSPI,Financial Services,Banks - Regional
145720,덴티움,KOSPI,Healthcare,Medical Instruments & Supplies
005950,이수화학,KOSPI,Basic Materials,Chemicals
126560,현대퓨처넷,KOSPI,Industrials,Conglomerates
183190,아세아시멘트,KOSPI,Basic Materials,Building Materials
029460,케이씨,KOSPI,Technology,Semiconductor Equipment & Materials
02826K,삼성물산우B,KOSPI,Industrials,Engineering & Construction
024720,콜마홀딩스,KOSPI,Consumer Defensive,Household & Personal Products
097520,엠씨넥스,KOSPI,Technology,Electronic Components
009160,SIMPAC,KOSPI,Industrials,Specialty Industrial Machinery
126720,수산인더스트리,KOSPI,Industrials,Specialty Industrial Machinery
026890,스틱인베스트먼트,KOSPI,Financial Services,Asset Management
009290,광동제약,KOSPI,Consumer Defensive,Packaged Foods
018250,애경산업,KOSPI,Consumer Defensive,Household & Personal Products
017900,광전자,KOSPI,Technology,Semiconductors
005720,넥센,KOSPI,Consumer Cyclical,Auto Parts
002020,코오롱,KOSPI,Industrials,Conglomerates
200880,서연이화,KOSPI,Consumer Cyclical,Auto Parts
012030,DB,KOSPI,Technology,Information Technology Services
000157,두산2우B,KOSPI,Industrials,Conglomerates
004430,송원산업,KOSPI,Basic Materials,Specialty Chemicals
037710,광주신세계,KOSPI,Consumer Cyclical,Department Stores
002310,아세아제지,KOSPI,Basic Materials,Paper & Paper Products
016800,퍼시스,KOSPI,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
005430,한국공항,KOSPI,Industrials,Airports & Air Services
011930,신성이엔지,KOSPI,Industrials,Building Products & Equipment
0120G0,삼양바이오팜,KOSPI,Healthcare,Medical Devices
091810,트리니티항공,KOSPI,Industrials,Airlines
004710,한솔테크닉스,KOSPI,Technology,Electronic Components
033270,유나이티드제약,KOSPI,Healthcare,Drug Manufacturers - Specialty & Generic
015860,일진홀딩스,KOSPI,Industrials,Electrical Equipment & Parts
092790,넥스틸,KOSPI,Industrials,Metal Fabrication
006405,삼성SDI우,KOSPI,Industrials,Electrical Equipment & Parts
123890,한국자산신탁,KOSPI,Real Estate,REIT - Diversified
034830,한국토지신탁,KOSPI,Real Estate,REIT - Diversified
108670,LX하우시스,KOSPI,Industrials,Building Products & Equipment
078520,에이블씨엔씨,KOSPI,Consumer Defensive,Household & Personal Products
096760,JW홀딩스,KOSPI,Healthcare,Drug Manufacturers - Specialty & Generic
192650,드림텍,KOSPI,Technology,Electronic Components
244920,에이플러스에셋,KOSPI,Financial Services,Insurance - Diversified
084010,대한제강,KOSPI,Basic Materials,Steel
003960,사조대림,KOSPI,Consumer Defensive,Packaged Foods
001390,KG케미칼,KOSPI,Industrials,Conglomerates
272450,진에어,KOSPI,Industrials,Airlines
084690,대상홀딩스,KOSPI,Consumer Defensive,Packaged Foods
025860,남해화학,KOSPI,Basic Materials,Agricultural Inputs
001230,동국홀딩스,KOSPI,Basic Materials,Steel
286940,롯데이노베이트,KOSPI,Technology,Information Technology Services
003120,일성아이에스,KOSPI,Healthcare,Drug Manufacturers - Specialty & Generic
105840,우진,KOSPI,Technology,Scientific & Technical Instruments
017390,서울가스,KOSPI,Utilities,Utilities - Regulated Gas
005680,삼영전자,KOSPI,Technology,Electronic Components
003920,남양유업,KOSPI,Consumer Defensive,Packaged Foods
010820,퍼스텍,KOSPI,Industrials,Aerospace & Defense
058430,포스코스틸리온,KOSPI,Industrials,Metal Fabrication
217590,티엠씨,KOSPI,Industrials,Electrical Equipment & Parts
298000,효성화학,KOSPI,Basic Materials,Chemicals
010690,화신,KOSPI,Consumer Cyclical,Auto Parts
001750,한양증권,KOSPI,Financial Services,Capital Markets
317400,자이에스앤디,KOSPI,Real Estate,Real Estate - Diversified
010955,S-Oil우,KOSPI,Energy,Oil & Gas Refining & Marketing
002900,TYM,KOSPI,Industrials,Farm & Heavy Construction Machinery
008490,서흥,KOSPI,Healthcare,Drug Manufacturers - Specialty & Generic
004360,세방,KOSPI,Industrials,Integrated Freight & Logistics
298690,에어부산,KOSPI,Industrials,Airlines
122900,아이마켓코리아,KOSPI,Industrials,Specialty Business Services
900140,엘브이엠씨홀딩스,KOSPI,Consumer Cyclical,Auto Manufacturers
334890,이지스밸류플러스리츠,KOSPI,Real Estate,REIT - Office
003650,미창석유,KOSPI,Energy,Oil & Gas Refining & Marketing
